smiles,logP,penalized_logP,qed,3pbl_docking,SA
CC[C@H](NC(=O)CCc1ccccc1C)C(=O)OC,1.99542,0.7573578919021737,0.7985837205258709,-6.8,2.293351718585889
CCOc1ccc([C@H]2CCCN2C(=O)/C=C/c2cn(Cc3ccccc3)nn2)cc1,4.102000000000003,1.6314514564886604,0.5584004871051713,-7.7,2.7903819987624434
CC[NH+](CC(=O)Nc1sc(C)c(C)c1C#N)CC(=O)NC(C)C,0.6045200000000006,-2.241502184468457,0.6810643296829496,-6.2,3.986367938470745
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)Nc1ccccn1,2.3950000000000005,1.031053848002281,0.8581352676945628,-8.1,2.297578484833604
O=C(NCCSCc1ccco1)c1ccc(Cl)cc1Cl,4.249600000000003,2.5756568216590807,0.8053338655589299,-7.3,2.0882825970108705
C[C@H](Cc1ccccc1)OC(=O)[C@@H]1CCCN(C(=O)c2ccncc2)C1,3.108200000000002,0.9284098493298722,0.77600659724737,-9.1,2.798505688306271
CON(C)Cn1nnn(C(C)(C)C)c1=S,1.01479,-1.5131104761350644,0.5738523234802116,-4.6,3.6173272016441533
COc1ccc(S(=O)(=O)N(C)C)cc1C(=O)Nc1ccc(F)cc1,2.3369,1.6177717473683446,0.89611595140524,-7.3,1.7740716205580664
O=C1CN([C@@H]2CC[NH+]3CCC[C@@H]23)C(=O)N1,-1.6421999999999977,-5.529469289900844,0.5099324962575831,-6.6,5.42237432325444
CCN(C(=O)[C@H]1C=C2C(=O)[NH+]=c3ccc(C)cc3=C2S1)c1cccc(C)c1,0.7469400000000006,-2.369976798063382,0.8588317341701401,-8.3,4.176517494295842
CCC[C@@H]1C[C@@H]1NC(=O)N[C@@H](C)c1noc(Cc2ccccc2)n1,3.209200000000002,0.2350478705047908,0.8176745851003671,-8.1,3.4359968053605083
